LOCALIDAD_ID,LOCALIDAD_NOMBRE,PROVINCIA_ID,DEPARTAMENTO_ID
10105010,ANILLACO,10,10105
10105020,ANTINACO,10,10105
10105030,BANDA DE LUCERO,10,10105
10105040,CERRO NEGRO,10,10105
10105050,COPACABANA,10,10105
10105060,CORDOBITA,10,10105
10105070,COSTA DE REYES,10,10105
10105080,EL PUEBLITO,10,10105
10105090,EL PUESTO,10,10105
10105100,EL SALADO,10,10105
10105110,FIAMBALÁ,10,10105
10105120,LOS BALVERDIS,10,10105
10105130,MEDANITOS,10,10105
10105140,PALO BLANCO,10,10105
10105150,PUNTA DEL AGUA,10,10105
10105160,SAUJIL,10,10105
10105170,TATÓN,10,10105
10105180,TINOGASTA,10,10105
10112010,EL PORTEZUELO,10,10112
10112020,HUAYCAMA,10,10112
10112030,LAS TEJAS,10,10112
10112040,SAN ISIDRO,10,10112
10112050,SANTA CRUZ,10,10112
14007010,AMBOY,14,14007
14007020,ARROYO SAN ANTONIO,14,14007
14007030,CAÑADA DEL SAUCE,14,14007
14007040,CAPILLA VIEJA,14,14007
14007050,EL CORCOVADO - EL TORREÓN,14,14007
14007055,EL DURAZNO,14,14007
14007060,EMBALSE,14,14007
14007070,LA CRUZ,14,14007
14007080,LA CUMBRECITA,14,14007
14007090,LAS BAJADAS,14,14007
14007100,LAS CALERAS,14,14007
14007110,LOS CÓNDORES,14,14007
14007120,LOS MOLINOS,14,14007
14007130,LOS REARTES,14,14007
14007140,LUTTI,14,14007
14007160,PARQUE CALMAYO,14,14007
14007170,RÍO DE LOS SAUCES,14,14007
14007180,SAN AGUSTÍN,14,14007
14007190,SAN IGNACIO (LOTEO SAN JAVIER),14,14007
14007210,SANTA ROSA DE CALAMUCHITA,14,14007
14007220,SEGUNDA USINA,14,14007
14007230,SOLAR DE LOS MOLINOS,14,14007
14007240,VILLA ALPINA,14,14007
14007250,VILLA AMANCAY,14,14007
14007260,VILLA BERNA,14,14007
14007270,VILLA CIUDAD PARQUE LOS REARTES (1A. SECCIÓN),14,14007
14007290,VILLA DEL DIQUE,14,14007
14007300,VILLA EL TALA,14,14007
14007310,VILLA GENERAL BELGRANO,14,14007
14007320,VILLA LA RIVERA,14,14007
14007330,VILLA QUILLINZO,14,14007
14007340,VILLA RUMIPAL,14,14007
14007360,VILLA YACANTO,14,14007
14014010,CÓRDOBA,14,14014
14021010,AGUA DE ORO,14,14021
14021020,ASCOCHINGA,14,14021
14021025,BARRIO NUEVO RÍO CEBALLOS,14,14021
14021030,CANTERAS EL SAUCE,14,14021
14021040,CASA BAMBA,14,14021
14021050,COLONIA CAROYA,14,14021
14021060,COLONIA TIROLESA,14,14021
14021070,COLONIA VICENTE AGÜERO,14,14021
14021075,VILLA CORAZÓN DE MARÍA,14,14021
14021080,CORRAL QUEMADO,14,14021
14021090,COUNTRY SAN ISIDRO - COUNTRY CHACRAS DE LA VILLA,14,14021
14021110,EL MANZANO,14,14021
14021120,ESTACIÓN COLONIA TIROLESA,14,14021
14021130,GENERAL PAZ,14,14021
14021140,JESÚS MARÍA,14,14021
14021150,LA CALERA,14,14021
14021160,LA GRANJA,14,14021
14021165,LA MORADA,14,14021
14021170,LA PUERTA,14,14021
14021175,LAS CORZUELAS,14,14021
14021180,LOS MOLLES,14,14021
14021190,MALVINAS ARGENTINAS,14,14021
14021200,MENDIOLAZA,14,14021
14021210,MI GRANJA,14,14021
14021220,PAJAS BLANCAS,14,14021
14021230,RÍO CEBALLOS,14,14021
14021240,SALDÁN,14,14021
14021250,SALSIPUEDES,14,14021
14021260,SANTA ELENA,14,14021
14021270,TINOCO,14,14021
14021280,UNQUILLO,14,14021
14021290,VILLA ALLENDE,14,14021
14021300,VILLA CERRO AZUL,14,14021
14021310,PARQUE NORTE - CIUDAD DE LOS NIÑOS - VILLA PASTORA - ALMIRANTE BROWN - GUIÑAZÚ N,14,14021
14021320,VILLA LOS LLANOS - JUÁREZ CELMAN,14,14021
14028010,ALTO DE LOS QUEBRACHOS,14,14028
14028020,BAÑADO DE SOTO,14,14028
14028030,CANTERAS QUILPO,14,14028
14028040,CRUZ DE CAÑA,14,14028
14028050,CRUZ DEL EJE,14,14028
14028060,EL BRETE,14,14028
14028070,EL RINCÓN,14,14028
14028080,GUANACO MUERTO,14,14028
14028090,LA BANDA,14,14028
14028100,LA BATEA,14,14028
14028110,LA HIGUERA,14,14028
14028120,LAS CAÑADAS,14,14028
14028130,LAS PLAYAS,14,14028
14028140,LOS CHAÑARITOS,14,14028
14028150,MEDIA NARANJA,14,14028
14028160,PASO VIEJO,14,14028
14028170,SAN MARCOS SIERRA,14,14028
14028180,SERREZUELA,14,14028
14028190,TUCLAME,14,14028
14028200,VILLA DE SOTO,14,14028
14035010,DEL CAMPILLO,14,14035
14035020,ESTACIÓN LECUEDER,14,14035
14035030,HIPÓLITO BOUCHARD,14,14035
14035040,HUINCA RENANCÓ,14,14035
14035050,ITALÓ,14,14035
14035060,MATTALDI,14,14035
14035070,NICOLÁS BRUZZONE,14,14035
14035080,ONAGOITY,14,14035
14035090,PINCÉN,14,14035
14035100,RANQUELES,14,14035
14035110,SANTA MAGDALENA,14,14035
14035120,VILLA HUIDOBRO,14,14035
14035130,VILLA SARMIENTO,14,14035
14035140,VILLA VALERIA,14,14035
14042010,ARROYO ALGODÓN,14,14042
14042020,ARROYO CABRAL,14,14042
14042030,AUSONIA,14,14042
14042040,CHAZÓN,14,14042
14042050,ETRURIA,14,14042
14042060,LA LAGUNA,14,14042
14042070,LA PALESTINA,14,14042
14042080,LA PLAYOSA,14,14042
14042090,LAS MOJARRAS,14,14042
14042100,LUCA,14,14042
14042110,PASCO,14,14042
14042120,SANABRIA,14,14042
14042130,SILVIO PELLICO,14,14042
14042140,TICINO,14,14042
14042150,TÍO PUJIO,14,14042
14042160,VILLA ALBERTINA,14,14042
14042170,VILLA MARÍA,14,14042
14042180,VILLA NUEVA,14,14042
14042190,VILLA OESTE,14,14042
14049010,AVELLANEDA,14,14049
14049020,CAÑADA DE RÍO PINTO,14,14049
14049030,CHUÑA,14,14049
14049040,COPACABANA,14,14049
14049050,DEÁN FUNES,14,14049
14049060,ESQUINA DEL ALAMBRE,14,14049
14049080,LOS POZOS,14,14049
14049090,OLIVARES DE SAN NICOLÁS,14,14049
14049100,QUILINO,14,14049
14049110,SAN PEDRO DE TOYOS,14,14049
14049120,VILLA GUTIÉRREZ,14,14049
14049130,VILLA QUILINO,14,14049
14056010,ALEJANDRO ROCA,14,14056
14056020,ASSUNTA,14,14056
14056030,BENGOLEA,14,14056
14056040,CARNERILLO,14,14056
14056050,CHARRAS,14,14056
14056060,EL RASTREADOR,14,14056
14056070,GENERAL CABRERA,14,14056
14056080,GENERAL DEHEZA,14,14056
14056090,HUANCHILLAS,14,14056
14056100,LA CARLOTA,14,14056
14056110,LOS CISNES,14,14056
14056120,OLAETA,14,14056
14056130,PACHECO DE MELO,14,14056
14056140,PASO DEL DURAZNO,14,14056
14056150,SANTA EUFEMIA,14,14056
14056160,UCACHA,14,14056
14056170,VILLA REDUCCIÓN,14,14056
14063010,ALEJO LEDESMA,14,14063
14063020,ARIAS,14,14063
14063030,CAMILO ALDAO,14,14063
14063040,CAPITÁN GENERAL BERNARDO O'HIGGINS,14,14063
14063050,CAVANAGH,14,14063
14063060,COLONIA BARGE,14,14063
14063070,COLONIA ITALIANA,14,14063
14063080,COLONIA VEINTICINCO,14,14063
14063090,CORRAL DE BUSTOS,14,14063
14063100,CRUZ ALTA,14,14063
14063110,GENERAL BALDISSERA,14,14063
14063120,GENERAL ROCA,14,14063
14063130,GUATIMOZÍN,14,14063
14063140,INRIVILLE,14,14063
14063150,ISLA VERDE,14,14063
14063160,LEONES,14,14063
14063170,LOS SURGENTES,14,14063
14063180,MARCOS JUÁREZ,14,14063
14063190,MONTE BUEY,14,14063
14063210,SAIRA,14,14063
14063220,SALADILLO,14,14063
14063230,VILLA ELISA,14,14063
14070010,CIÉNAGA DEL CORO,14,14070
14070020,EL CHACHO,14,14070
14070030,ESTANCIA DE GUADALUPE,14,14070
14070040,GUASAPAMPA,14,14070
14070050,LA PLAYA,14,14070
14070060,SAN CARLOS MINAS,14,14070
14070070,TALAINI,14,14070
14070080,TOSNO,14,14070
14077010,CHANCANI,14,14077
14077020,LAS PALMAS,14,14077
14077030,LOS TALARES,14,14077
14077040,SALSACATE,14,14077
14077050,SAN GERÓNIMO,14,14077
14077060,TALA CAÑADA,14,14077
14077070,TANINGA,14,14077
14077080,VILLA DE POCHO,14,14077
14084010,GENERAL LEVALLE,14,14084
14084020,LA CESIRA,14,14084
14084030,LABOULAYE,14,14084
14084040,LEGUIZAMÓN,14,14084
14084050,MELO,14,14084
14084060,RÍO BAMBA,14,14084
14084070,ROSALES,14,14084
14084080,SAN JOAQUÍN,14,14084
14084090,SERRANO,14,14084
14084100,VILLA ROSSI,14,14084
14091010,BARRIO SANTA ISABEL,14,14091
14091020,BIALET MASSÉ,14,14091
14091030,CABALANGO,14,14091
14091040,CAPILLA DEL MONTE,14,14091
14091050,CASA GRANDE,14,14091
14091060,CHARBONIER,14,14091
14091070,COSQUÍN,14,14091
14091080,CUESTA BLANCA,14,14091
14091090,ESTANCIA VIEJA,14,14091
14091100,HUERTA GRANDE,14,14091
14091110,LA CUMBRE,14,14091
14091120,LA FALDA,14,14091
14091130,LAS JARILLAS,14,14091
14091140,LOS COCOS,14,14091
14091150,MALLÍN,14,14091
14091160,MAYU SUMAJ,14,14091
14091170,QUEBRADA DE LUNA,14,14091
14091180,SAN ANTONIO DE ARREDONDO,14,14091
14091190,SAN ESTEBAN,14,14091
14091200,SAN ROQUE,14,14091
14091210,SANTA MARÍA DE PUNILLA,14,14091
14091220,TALA HUASI,14,14091
14091230,TANTI,14,14091
14091240,VALLE HERMOSO,14,14091
14091250,VILLA CARLOS PAZ,14,14091
14091260,VILLA FLOR SERRANA,14,14091
14091270,VILLA GIARDINO,14,14091
14091280,VILLA LAGO AZUL,14,14091
14091290,VILLA PARQUE SIQUIMÁN,14,14091
14091300,VILLA RÍO ICHO CRUZ,14,14091
14091310,VILLA SAN JOSÉ,14,14091
14091320,VILLA SANTA CRUZ DEL LAGO,14,14091
14098010,ACHIRAS,14,14098
14098020,ADELIA MARÍA,14,14098
14098030,ALCIRA GIGENA,14,14098
14098040,ALPA CORRAL,14,14098
14098050,BERROTARÁN,14,14098
14098060,BULNES,14,14098
14098070,CHAJÁN,14,14098
14098080,CHUCUL,14,14098
14098090,CORONEL BAIGORRIA,14,14098
14098100,CORONEL MOLDES,14,14098
14098110,ELENA,14,14098
14098120,LA CAROLINA,14,14098
14098130,LA CAUTIVA,14,14098
14098140,LA GILDA,14,14098
14098150,LAS ACEQUIAS,14,14098
14098160,LAS ALBAHACAS,14,14098
14098170,LAS HIGUERAS,14,14098
14098180,LAS PEÑAS,14,14098
14098190,LAS VERTIENTES,14,14098
14098200,MALENA,14,14098
14098210,MONTE DE LOS GAUCHOS,14,14098
14098220,PASO DEL DURAZNO,14,14098
14098230,RÍO CUARTO,14,14098
14098240,SAMPACHO,14,14098
14098250,SAN BASILIO,14,14098
14098260,SANTA CATALINA HOLMBERG,14,14098
14098270,SUCO,14,14098
14098280,TOSQUITAS,14,14098
14098290,VICUÑA MACKENNA,14,14098
14098300,VILLA EL CHACAY,14,14098
14098310,VILLA SANTA EUGENIA,14,14098
14098320,WASHINGTON,14,14098
14105010,ATAHONA,14,14105
14105020,CAÑADA DE MACHADO,14,14105
14105030,CAPILLA DE LOS REMEDIOS,14,14105
14105040,CHALACEA,14,14105
14105050,COLONIA LAS CUATRO ESQUINAS,14,14105
14105060,DIEGO DE ROJAS,14,14105
14105070,EL ALCALDE,14,14105
14105080,EL CRISPÍN,14,14105
14105090,ESQUINA,14,14105
14105100,KILÓMETRO 658,14,14105
14105110,LA PARA,14,14105
14105120,LA POSTA,14,14105
14105130,LA PUERTA,14,14105
14105140,LA QUINTA,14,14105
14105150,LAS GRAMILLAS,14,14105
14105160,LAS SALADAS,14,14105
14105170,MAQUINISTA GALLINI,14,14105
14105180,MONTE DEL ROSARIO,14,14105
14105190,MONTECRISTO,14,14105
14105200,OBISPO TREJO,14,14105
14105210,PIQUILLÍN,14,14105
14105220,PLAZA DE MERCEDES,14,14105
14105230,PUEBLO COMECHINGONES,14,14105
14105240,RÍO PRIMERO,14,14105
14105250,SAGRADA FAMILIA,14,14105
14105260,SANTA ROSA DE RÍO PRIMERO,14,14105
14105270,VILLA FONTANA,14,14105
14112010,CERRO COLORADO,14,14112
14112020,CHAÑAR VIEJO,14,14112
14112030,EUFRASIO LOZA,14,14112
14112040,GÜTEMBERG,14,14112
14112050,LA RINCONADA,14,14112
14112060,LOS HOYOS,14,14112
14112070,PUESTO DE CASTRO,14,14112
14112080,RAYO CORTADO,14,14112
14112090,SAN PEDRO DE GÜTEMBERG,14,14112
14112100,SANTA ELENA,14,14112
14112110,SEBASTIÁN ELCANO,14,14112
14112120,VILLA CANDELARIA,14,14112
14112130,VILLA DE MARÍA,14,14112
14119010,CALCHÍN,14,14119
14119020,CALCHÍN OESTE,14,14119
14119030,CAPILLA DEL CARMEN,14,14119
14119040,CARRILOBO,14,14119
14119050,COLAZO,14,14119
14119060,COLONIA VIDELA,14,14119
14119070,COSTASACATE,14,14119
14119080,IMPIRA,14,14119
14119090,LAGUNA LARGA,14,14119
14119100,LAS JUNTURAS,14,14119
14119110,LOS CHAÑARITOS,14,14119
14119120,LUQUE,14,14119
14119130,MANFREDI,14,14119
14119140,MATORRALES,14,14119
14119150,ONCATIVO,14,14119
14119160,PILAR,14,14119
14119170,POZO DEL MOLLE,14,14119
14119180,RINCÓN,14,14119
14119190,RÍO SEGUNDO,14,14119
14119200,SANTIAGO TEMPLE,14,14119
14119210,VILLA DEL ROSARIO,14,14119
14126010,AMBUL,14,14126
14126020,ARROYO LOS PATOS,14,14126
14126030,EL HUAYCO,14,14126
14126040,LA CORTADERA,14,14126
14126050,LAS CALLES,14,14126
14126060,LAS OSCURAS,14,14126
14126070,LAS RABONAS,14,14126
14126080,LOS CALLEJONES,14,14126
14126090,MINA CLAVERO,14,14126
14126100,MUSSI,14,14126
14126110,NONO,14,14126
14126120,PANAHOLMA,14,14126
14126130,SAN HUBERTO,14,14126
14126140,SAN LORENZO,14,14126
14126150,SAN MARTÍN,14,14126
14126160,SAN PEDRO,14,14126
14126170,SAN VICENTE,14,14126
14126180,SAUCE ARRIBA,14,14126
14126190,TASNA,14,14126
14126200,VILLA CURA BROCHERO,14,14126
14126210,VILLA SARMIENTO,14,14126
14133010,CONLARA,14,14133
14133030,CRUZ CAÑA,14,14133
14133040,DOS ARROYOS,14,14133
14133050,EL PANTANILLO,14,14133
14133060,LA PAZ,14,14133
14133070,LA POBLACIÓN,14,14133
14133080,LA RAMADA,14,14133
14133090,LA TRAVESÍA,14,14133
14133095,LAS CHACRAS,14,14133
14133100,LAS TAPIAS,14,14133
14133105,LOMA BOLA,14,14133
14133110,LOS CERRILLOS,14,14133
14133120,LOS HORNILLOS,14,14133
14133130,LOS MOLLES,14,14133
14133150,LUYABA,14,14133
14133155,QUEBRACHO LADEADO,14,14133
14133160,QUEBRADA DE LOS POZOS,14,14133
14133170,SAN JAVIER Y YACANTO,14,14133
14133180,SAN JOSÉ,14,14133
14133190,VILLA DE LAS ROSAS,14,14133
14133200,VILLA DOLORES,14,14133
14133210,VILLA LA VIÑA,14,14133
14140010,ALICIA,14,14140
14140020,ALTOS DE CHIPIÓN,14,14140
14140030,ARROYITO,14,14140
14140040,BALNEARIA,14,14140
14140050,BRINKMANN,14,14140
14140060,COLONIA ANITA,14,14140
14140070,COLONIA 10 DE JULIO,14,14140
14140080,COLONIA LAS PICHANAS,14,14140
14140090,COLONIA MARINA,14,14140
14140100,COLONIA PROSPERIDAD,14,14140
14140110,COLONIA SAN BARTOLOMÉ,14,14140
14140120,COLONIA SAN PEDRO,14,14140
14140130,COLONIA SANTA MARÍA,14,14140
14140140,COLONIA VALTELINA,14,14140
14140150,COLONIA VIGNAUD,14,14140
14140160,DEVOTO,14,14140
14140170,EL ARAÑADO,14,14140
14140180,EL FORTÍN,14,14140
14140190,EL FUERTECITO,14,14140
14140200,EL TÍO,14,14140
14140210,ESTACIÓN LUXARDO,14,14140
14140215,COLONIA ITURRASPE,14,14140
14140220,FREYRE,14,14140
14140230,LA FRANCIA,14,14140
14140240,LA PAQUITA,14,14140
14140250,LA TORDILLA,14,14140
14140260,LAS VARAS,14,14140
14140270,LAS VARILLAS,14,14140
14140280,MARULL,14,14140
14140290,MIRAMAR,14,14140
14140300,MORTEROS,14,14140
14140310,PLAZA LUXARDO,14,14140
14140320,PLAZA SAN FRANCISCO,14,14140
14140330,PORTEÑA,14,14140
14140340,QUEBRACHO HERRADO,14,14140
14140350,SACANTA,14,14140
14140360,SAN FRANCISCO,14,14140
14140370,SATURNINO MARÍA LASPIUR,14,14140
14140380,SEEBER,14,14140
14140390,TORO PUJIO,14,14140
14140400,TRÁNSITO,14,14140
14140420,VILLA CONCEPCIÓN DEL TÍO,14,14140
14140430,VILLA DEL TRÁNSITO,14,14140
14140440,VILLA SAN ESTEBAN,14,14140
14147010,ALTA GRACIA,14,14147
14147020,ANISACATE,14,14147
14147030,BARRIO GILBERT (1º DE MAYO) - TEJAS TRES,14,14147
14147050,BOUWER,14,14147
14147055,CAMPOS DEL VIRREY,14,14147
14147060,CASEROS CENTRO,14,14147
14147065,CAUSANA,14,14147
14147070,COSTA AZUL,14,14147
14147080,DESPEÑADEROS,14,14147
14147090,DIQUE CHICO,14,14147
14147095,EL POTRERILLO,14,14147
14147100,FALDA DEL CAÑETE,14,14147
14147110,FALDA DEL CARMEN,14,14147
14147115,JOSÉ DE LA QUINTANA,14,14147
14147120,LA BOCA DEL RÍO,14,14147
14147130,LA CARBONADA,14,14147
14147150,LA PAISANITA,14,14147
14147160,LA PERLA,14,14147
14147170,LA RANCHERITA Y LAS CASCADAS,14,14147
14147180,LA SERRANITA,14,14147
14147190,LOS CEDROS,14,14147
14147200,LOZADA,14,14147
14147210,MALAGUEÑO,14,14147
14147217,MILENICA,14,14147
14147220,MONTE RALO,14,14147
14147230,POTRERO DE GARAY,14,14147
14147240,RAFAEL GARCÍA,14,14147
14147250,SAN CLEMENTE,14,14147
14147260,SAN NICOLÁS - TIERRA ALTA,14,14147
14147270,SOCAVONES,14,14147
14147280,TOLEDO,14,14147
14147290,VALLE ALEGRE,14,14147
14147300,VALLE DE ANISACATE,14,14147
14147310,VILLA CIUDAD DE AMÉRICA,14,14147
14147320,VILLA DEL PRADO,14,14147
14147330,VILLA LA BOLSA,14,14147
14147340,VILLA LOS AROMOS,14,14147
14147350,VILLA PARQUE SANTA ANA,14,14147
14147360,VILLA SAN ISIDRO,14,14147
14147370,VILLA SIERRAS DE ORO,14,14147
14147380,YOCSINA,14,14147
14154010,CAMINIAGA,14,14154
14154030,CHUÑA HUASI,14,14154
14154040,POZO NUEVO,14,14154
14154050,SAN FRANCISCO DEL CHAÑAR,14,14154
14161010,ALMAFUERTE,14,14161
14161020,COLONIA ALMADA,14,14161
14161030,CORRALITO,14,14161
14161040,DALMACIO VÉLEZ,14,14161
14161050,GENERAL FOTHERINGHAM,14,14161
14161060,HERNANDO,14,14161
14161070,JAMES CRAIK,14,14161
14161080,LAS ISLETILLAS,14,14161
14161090,LAS PERDICES,14,14161
14161100,LOS ZORROS,14,14161
14161110,OLIVA,14,14161
14161120,PAMPAYASTA NORTE,14,14161
14161130,PAMPAYASTA SUD,14,14161
14161140,PUNTA DEL AGUA,14,14161
14161150,RÍO TERCERO,14,14161
14161160,TANCACHA,14,14161
14161170,VILLA ASCASUBI,14,14161
14168010,CANDELARIA SUR,14,14168
14168020,CAÑADA DE LUQUE,14,14168
14168030,CAPILLA DE SITÓN,14,14168
14168040,LA PAMPA,14,14168
14168060,LAS PEÑAS,14,14168
14168070,LOS MISTOLES,14,14168
14168080,SANTA CATALINA,14,14168
14168090,SARMIENTO,14,14168
14168100,SIMBOLAR,14,14168
14168110,SINSACATE,14,14168
14168120,VILLA DEL TOTORAL,14,14168
14175020,CHURQUI CAÑADA,14,14175
14175030,EL RODEO,14,14175
14175040,EL TUSCAL,14,14175
14175050,LAS ARRIAS,14,14175
14175060,LUCIO V. MANSILLA,14,14175
14175070,ROSARIO DEL SALADILLO,14,14175
14175080,SAN JOSÉ DE LA DORMIDA,14,14175
14175090,SAN JOSÉ DE LAS SALINAS,14,14175
14175100,SAN PEDRO NORTE,14,14175
14175110,VILLA TULUMBA,14,14175
14182010,ALDEA SANTA MARÍA,14,14182
14182020,ALTO ALEGRE,14,14182
14182030,ANA ZUMARÁN,14,14182
14182040,BALLESTEROS,14,14182
14182050,BALLESTEROS SUD,14,14182
14182060,BELL VILLE,14,14182
14182070,BENJAMÍN GOULD,14,14182
14182080,CANALS,14,14182
14182090,CHILIBROSTE,14,14182
14182100,CINTRA,14,14182
14182110,COLONIA BISMARCK,14,14182
14182120,COLONIA BREMEN,14,14182
14182130,IDIAZABAL,14,14182
14182140,JUSTINIANO POSSE,14,14182
14182150,LABORDE,14,14182
14182160,MONTE LEÑA,14,14182
14182170,MONTE MAÍZ,14,14182
14182180,MORRISON,14,14182
14182190,NOETINGER,14,14182
14182200,ORDOÑEZ,14,14182
14182210,PASCANAS,14,14182
14182220,PUEBLO ITALIANO,14,14182
14182230,RAMÓN J. CÁRCANO,14,14182
14182240,SAN ANTONIO DE LITÍN,14,14182
14182250,SAN MARCOS,14,14182
14182260,SAN SEVERO,14,14182
14182270,VIAMONTE,14,14182
14182280,VILLA LOS PATOS,14,14182
14182290,WENCESLAO ESCALANTE,14,14182
18007010,BELLA VISTA,18,18007
18014010,BERÓN DE ASTRADA,18,18014
18014020,YAHAPÉ,18,18014
18021020,CORRIENTES,18,18021
18021030,LAGUNA BRAVA,18,18021
18021040,RIACHUELO,18,18021
18021050,SAN CAYETANO,18,18021
18028010,CONCEPCIÓN,18,18028
18028020,SANTA ROSA,18,18028
18028030,TABAY,18,18028
18028040,TATACUA,18,18028
18035010,CAZADORES CORRENTINOS,18,18035
18035020,CURUZÚ CUATIÁ,18,18035
18035030,PERUGORRÍA,18,18035
18042010,EL SOMBRERO,18,18042
18042020,EMPEDRADO,18,18042
18049010,ESQUINA,18,18049
18049020,PUEBLO LIBERTADOR,18,18049
18056010,ALVEAR,18,18056
18056020,ESTACIÓN TORRENT,18,18056
18063010,ITÁ IBATÉ,18,18063
18063020,LOMAS DE VALLEJOS,18,18063
18063030,NUESTRA SEÑORA DEL ROSARIO DE CAÁ CATÍ,18,18063
18063040,PALMAR GRANDE,18,18063
18070010,CAROLINA,18,18070
18070020,GOYA,18,18070
18077010,ITATÍ,18,18077
18077020,RAMADA PASO,18,18077
18084010,COLONIA LIEBIG'S,18,18084
18084020,ITUZAINGÓ,18,18084
18084030,SAN ANTONIO,18,18084
18084040,SAN CARLOS,18,18084
18084050,VILLA OLIVARI,18,18084
18091010,CRUZ DE LOS MILAGROS,18,18091
18091020,GOBERNADOR JUAN E. MARTÍNEZ,18,18091
18091030,LAVALLE,18,18091
18091040,SANTA LUCÍA,18,18091
18091050,VILLA CÓRDOBA,18,18091
18091060,YATAYTI CALLE,18,18091
18098010,MBURUCUYÁ,18,18098
18105010,FELIPE YOFRÉ,18,18105
18105020,MARIANO I. LOZA,18,18105
18105030,MERCEDES,18,18105
18112010,COLONIA LIBERTAD,18,18112
18112020,ESTACIÓN LIBERTAD,18,18112
18112030,JUAN PUJOL,18,18112
18112040,MOCORETÁ,18,18112
18112050,MONTE CASEROS,18,18112
18112060,PARADA ACUÑA,18,18112
18112070,PARADA LABOUGLE,18,18112
18119010,BONPLAND,18,18119
18119020,PARADA PUCHETA,18,18119
18119030,PASO DE LOS LIBRES,18,18119
18119040,TAPEBICUÁ,18,18119
18126010,SALADAS,18,18126
18126020,SAN LORENZO,18,18126
18133010,INGENIO PRIMER CORRENTINO,18,18133
18133020,PASO DE LA PATRIA,18,18133
18133030,SAN COSME,18,18133
18133040,SANTA ANA,18,18133
18140010,SAN LUIS DEL PALMAR,18,18140
18147010,COLONIA CARLOS PELLEGRINI,18,18147
18147020,GUAVIRAVÍ,18,18147
18147030,LA CRUZ,18,18147
18147040,YAPEYÚ,18,18147
18154010,LORETO,18,18154
18154020,SAN MIGUEL,18,18154
18161010,CHAVARRÍA,18,18161
18161020,COLONIA PANDO,18,18161
18161030,9 DE JULIO,18,18161
18161040,PEDRO R. FERNÁNDEZ,18,18161
18161050,SAN ROQUE,18,18161
18168010,JOSÉ RAFAEL GÓMEZ,18,18168
18168020,GARRUCHOS,18,18168
18168030,GOBERNADOR IGR. VALENTÍN VIRASORO,18,18168
18168040,SANTO TOMÉ,18,18168
18175010,SAUCE,18,18175
22007010,CONCEPCIÓN DEL BERMEJO,22,22007
22007020,LOS FRENTONES,22,22007
22007030,PAMPA DEL INFIERNO,22,22007
22007040,RÍO MUERTO,22,22007
22007050,TACO POZO,22,22007
22014010,GENERAL VEDIA,22,22014
22014020,ISLA DEL CERRITO,22,22014
22014030,LA LEONESA,22,22014
22014040,LAS PALMAS,22,22014
22014050,PUERTO BERMEJO NUEVO,22,22014
22014060,PUERTO BERMEJO VIEJO,22,22014
22014070,PUERTO EVA PERÓN,22,22014
22021010,PRESIDENCIA ROQUE SÁENZ PEÑA,22,22021
22028010,CHARATA,22,22028
22036010,GANCEDO,22,22036
22036020,GENERAL CAPDEVILA,22,22036
22036030,GENERAL PINEDO,22,22036
22036040,MESÓN DE FIERRO,22,22036
22036050,PAMPA LANDRIEL,22,22036
22039010,HERMOSO CAMPO,22,22039
22039020,ITÍN,22,22039
22043010,CHOROTIS,22,22043
22043020,SANTA SYLVINA,22,22043
22043030,VENADOS GRANDES,22,22043
22049010,CORZUELA,22,22049
22056010,LA ESCONDIDA,22,22056
22056020,LA VERDE,22,22056
22056030,LAPACHITO,22,22056
22056040,MAKALLÉ,22,22056
22063010,EL ESPINILLO,22,22063
22063020,EL SAUZAL,22,22063
22063030,EL SAUZALITO,22,22063
22063040,FORTÍN LAVALLE,22,22063
22063050,FUERTE ESPERANZA,22,22063
22063060,JUAN JOSÉ CASTELLI,22,22063
22063070,MIRAFLORES,22,22063
22063080,NUEVA POMPEYA,22,22063
22063100,VILLA RÍO BERMEJITO,22,22063
22063110,WICHI,22,22063
22063120,ZAPARINQUI,22,22063
22070010,AVIA TERAI,22,22070
22070020,CAMPO LARGO,22,22070
22070030,FORTÍN LAS CHUÑAS,22,22070
22070040,NAPENAY,22,22070
22077010,COLONIA POPULAR,22,22077
22077020,ESTACIÓN GENERAL OBLIGADO,22,22077
22077030,LAGUNA BLANCA,22,22077
22077040,PUERTO TIROL,22,22077
22084010,CIERVO PETISO,22,22084
22084020,GENERAL JOSÉ DE SAN MARTÍN,22,22084
22084030,LA EDUVIGIS,22,22084
22084040,LAGUNA LIMPIA,22,22084
22084050,PAMPA ALMIRÓN,22,22084
22084060,PAMPA DEL INDIO,22,22084
22084070,PRESIDENCIA ROCA,22,22084
22084080,SELVAS DEL RÍO DE ORO,22,22084
22091010,TRES ISLETAS,22,22091
22098010,CORONEL DU GRATY,22,22098
22098020,ENRIQUE URIEN,22,22098
22098030,VILLA ANGELA,22,22098
22105010,LAS BREÑAS,22,22105
22112010,LA CLOTILDE,22,22112
22112020,LA TIGRA,22,22112
22112030,SAN BERNARDO,22,22112
22119010,PRESIDENCIA DE LA PLAZA,22,22119
22126010,BARRIO DE LOS PESCADORES,22,22126
22126020,COLONIA BENÍTEZ,22,22126
22126030,MARGARITA BELÉN,22,22126
22133010,QUITILIPI,22,22133
22133020,VILLA EL PALMAR,22,22133
22140010,BARRANQUERAS,22,22140
